INFO:IP-SMLNN,GeneticAlgorithm,1:GPOL,1,0,0,2,tensor(5714.0767),tensor(22.0434, dtype=torch.float64),5714.076171875,0.0004893651348538697
INFO:IP-SMLNN,GeneticAlgorithm,1:GPOL,1,110,0.1759781837463379,2,tensor(4830.5864),tensor(38.4695, dtype=torch.float64),8644.0517578125,254.79531860351562
INFO:IP-SMLNN,GeneticAlgorithm,1:GPOL,1,111,0.17774534225463867,2,tensor(4830.5864),tensor(38.4695, dtype=torch.float64),8644.0517578125,254.79531860351562
INFO:IP-SMLNN,GeneticAlgorithm,1:GPOL,1,112,0.165618896484375,2,tensor(4830.5864),tensor(38.4695, dtype=torch.float64),8644.0517578125,254.79531860351562
INFO:IP-SMLNN,GeneticAlgorithm,1:GPOL,1,113,0.17423462867736816,2,tensor(4830.5864),tensor(38.4695, dtype=torch.float64),8644.0517578125,254.79531860351562
INFO:IP-SMLNN,GeneticAlgorithm,1:GPOL,1,114,0.16054677963256836,2,tensor(4830.5864),tensor(38.4695, dtype=torch.float64),8644.0517578125,254.79531860351562
INFO:IP-SMLNN,GeneticAlgorithm,1:GPOL,1,115,0.17240023612976074,2,tensor(4830.5864),tensor(38.4695, dtype=torch.float64),8644.0517578125,254.79531860351562
INFO:IP-SMLNN,GeneticAlgorithm,1:GPOL,1,116,0.1620330810546875,2,tensor(4830.5864),tensor(38.4695, dtype=torch.float64),8644.0517578125,254.79531860351562
INFO:IP-SMLNN,GeneticAlgorithm,1:GPOL,1,117,0.1631462574005127,2,tensor(4830.5864),tensor(38.4695, dtype=torch.float64),8644.0517578125,254.79531860351562
INFO:IP-SMLNN,GeneticAlgorithm,1:GPOL,1,118,0.18598103523254395,2,tensor(4830.5864),tensor(38.4695, dtype=torch.float64),8644.0517578125,254.79531860351562
INFO:IP-SMLNN,GeneticAlgorithm,1:GPOL,1,119,0.2640206813812256,2,tensor(4830.5864),tensor(38.4695, dtype=torch.float64),8644.0517578125,254.79531860351562
INFO:IP-SMLNN,GeneticAlgorithm,1:GPOL,1,120,0.17921233177185059,2,tensor(4830.5864),tensor(38.4695, dtype=torch.float64),8644.0517578125,254.79531860351562
INFO:IP-SMLNN,GeneticAlgorithm,1:GPOL,1,121,0.16661834716796875,2,tensor(4830.5864),tensor(38.4695, dtype=torch.float64),8644.0517578125,254.79531860351562
INFO:IP-SMLNN,GeneticAlgorithm,1:GPOL,1,122,0.17490243911743164,2,tensor(4830.5864),tensor(38.4695, dtype=torch.float64),8644.0517578125,254.79531860351562
INFO:IP-SMLNN,GeneticAlgorithm,1:GPOL,1,123,0.16434216499328613,2,tensor(4830.5864),tensor(38.4695, dtype=torch.float64),8644.0517578125,254.79531860351562
INFO:IP-SMLNN,GeneticAlgorithm,1:GPOL,1,124,0.17096209526062012,2,tensor(4830.5864),tensor(38.4695, dtype=torch.float64),8644.0517578125,254.79531860351562
INFO:IP-SMLNN,GeneticAlgorithm,1:GPOL,1,125,0.17094087600708008,2,tensor(4830.5864),tensor(38.4695, dtype=torch.float64),8644.0517578125,254.79531860351562
INFO:IP-SMLNN,GeneticAlgorithm,1:GPOL,1,126,0.16367673873901367,2,tensor(4830.5864),tensor(38.4695, dtype=torch.float64),8644.0517578125,254.79531860351562
INFO:IP-SMLNN,GeneticAlgorithm,1:GPOL,1,127,0.1626894474029541,2,tensor(4830.5864),tensor(38.4695, dtype=torch.float64),8644.0517578125,254.79531860351562
INFO:IP-SMLNN,GeneticAlgorithm,1:GPOL,1,128,0.17344450950622559,2,tensor(4830.5864),tensor(38.4695, dtype=torch.float64),8644.0517578125,254.79531860351562
INFO:IP-SMLNN,GeneticAlgorithm,1:GPOL,1,129,0.17195630073547363,2,tensor(4830.5864),tensor(38.4695, dtype=torch.float64),8644.0517578125,254.79531860351562
INFO:IP-SMLNN,GeneticAlgorithm,1:GPOL,1,130,0.17299246788024902,2,tensor(4830.5864),tensor(38.4695, dtype=torch.float64),8644.0517578125,254.79531860351562
INFO:IP-SMLNN,GeneticAlgorithm,1:GPOL,1,131,0.18465089797973633,2,tensor(4830.5864),tensor(38.4695, dtype=torch.float64),8644.0517578125,254.79531860351562
INFO:IP-SMLNN,GeneticAlgorithm,1:GPOL,1,132,0.17109417915344238,2,tensor(4830.5864),tensor(38.4695, dtype=torch.float64),8644.0517578125,254.79531860351562
INFO:IP-SMLNN,GeneticAlgorithm,1:GPOL,1,133,0.16546177864074707,2,tensor(4830.5864),tensor(38.4695, dtype=torch.float64),8644.0517578125,254.79531860351562
INFO:IP-SMLNN,GeneticAlgorithm,1:GPOL,1,134,0.17291736602783203,2,tensor(4830.5864),tensor(38.4695, dtype=torch.float64),8644.0517578125,254.79531860351562
INFO:IP-SMLNN,GeneticAlgorithm,1:GPOL,1,135,0.16082286834716797,2,tensor(4830.5864),tensor(38.4695, dtype=torch.float64),8644.0517578125,254.79531860351562
INFO:IP-SMLNN,GeneticAlgorithm,1:GPOL,1,136,0.17042827606201172,2,tensor(4830.5864),tensor(38.4695, dtype=torch.float64),8644.0517578125,254.79531860351562
INFO:IP-SMLNN,GeneticAlgorithm,1:GPOL,1,137,0.1696765422821045,2,tensor(4830.5864),tensor(38.4695, dtype=torch.float64),8644.0517578125,254.79531860351562
INFO:IP-SMLNN,GeneticAlgorithm,1:GPOL,1,138,0.17401885986328125,2,tensor(4830.5864),tensor(38.4695, dtype=torch.float64),8644.0517578125,254.79531860351562
INFO:IP-SMLNN,GeneticAlgorithm,1:GPOL,1,139,0.21131467819213867,2,tensor(4830.5864),tensor(38.4695, dtype=torch.float64),8644.0517578125,254.79531860351562
INFO:IP-SMLNN,GeneticAlgorithm,1:GPOL,1,140,0.17001962661743164,2,tensor(4830.5864),tensor(38.4695, dtype=torch.float64),8644.0517578125,254.79531860351562
INFO:IP-SMLNN,GeneticAlgorithm,1:GPOL,1,141,0.16375398635864258,2,tensor(4830.5864),tensor(38.4695, dtype=torch.float64),8644.0517578125,254.79531860351562
INFO:IP-SMLNN,GeneticAlgorithm,1:GPOL,1,142,0.1741194725036621,2,tensor(4830.5864),tensor(38.4695, dtype=torch.float64),8644.0517578125,254.79531860351562
INFO:IP-SMLNN,GeneticAlgorithm,1:GPOL,1,143,0.17462515830993652,2,tensor(4830.5864),tensor(38.4695, dtype=torch.float64),8644.0517578125,254.79531860351562
INFO:IP-SMLNN,GeneticAlgorithm,1:GPOL,1,144,0.16329240798950195,2,tensor(4830.5864),tensor(38.4695, dtype=torch.float64),8644.0517578125,254.79531860351562
INFO:IP-SMLNN,GeneticAlgorithm,1:GPOL,1,145,0.16792035102844238,2,tensor(4830.5864),tensor(38.4695, dtype=torch.float64),8644.0517578125,254.79531860351562
INFO:IP-SMLNN,GeneticAlgorithm,1:GPOL,1,146,0.17174530029296875,2,tensor(4830.5864),tensor(38.4695, dtype=torch.float64),8644.0517578125,254.79531860351562
INFO:IP-SMLNN,GeneticAlgorithm,1:GPOL,1,147,0.23997855186462402,2,tensor(4830.5864),tensor(38.4695, dtype=torch.float64),8644.0517578125,254.79531860351562
INFO:IP-SMLNN,GeneticAlgorithm,1:GPOL,1,148,0.17667794227600098,2,tensor(4830.5864),tensor(38.4695, dtype=torch.float64),8644.0517578125,254.79531860351562
INFO:IP-SMLNN,GeneticAlgorithm,1:GPOL,1,149,0.16215920448303223,2,tensor(4830.5864),tensor(38.4695, dtype=torch.float64),8644.0517578125,254.79531860351562
INFO:IP-SMLNN,GeneticAlgorithm,1:GPOL,1,150,0.1749410629272461,2,tensor(4830.5864),tensor(38.4695, dtype=torch.float64),8644.0517578125,254.79531860351562
INFO:IP-SMLNN,GeneticAlgorithm,1:GPOL,1,151,0.17249083518981934,2,tensor(4830.5864),tensor(38.4695, dtype=torch.float64),8644.0517578125,254.79531860351562
INFO:IP-SMLNN,GeneticAlgorithm,1:GPOL,1,152,0.162217378616333,2,tensor(4830.5864),tensor(38.4695, dtype=torch.float64),8644.0517578125,254.79531860351562
