INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,0,0,7,tensor(0.9331),tensor(0.9793, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,32,0.19609332084655762,21,tensor(0.5202),tensor(0.6161, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,33,0.20449542999267578,21,tensor(0.5202),tensor(0.6161, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,34,0.19064903259277344,21,tensor(0.5202),tensor(0.6161, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,35,0.21007704734802246,21,tensor(0.5202),tensor(0.6161, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,36,0.25965166091918945,21,tensor(0.5202),tensor(0.6161, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,37,0.19304585456848145,21,tensor(0.5202),tensor(0.6161, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,38,0.2740004062652588,21,tensor(0.5202),tensor(0.6161, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,39,0.22259759902954102,21,tensor(0.5187),tensor(0.6155, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,40,0.2224419116973877,21,tensor(0.5187),tensor(0.6155, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,41,0.3122274875640869,21,tensor(0.5187),tensor(0.6155, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,42,0.21889233589172363,23,tensor(0.5185),tensor(0.6154, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,43,0.24387669563293457,23,tensor(0.5185),tensor(0.6154, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,44,0.2701287269592285,23,tensor(0.5185),tensor(0.6154, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,45,0.23197102546691895,23,tensor(0.5185),tensor(0.6154, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,46,0.21702885627746582,23,tensor(0.5185),tensor(0.6154, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,47,0.29510498046875,23,tensor(0.5180),tensor(0.6600, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,48,0.2202918529510498,25,tensor(0.5171),tensor(0.6170, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,49,0.21192049980163574,25,tensor(0.5168),tensor(0.6673, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,50,0.2197277545928955,25,tensor(0.5168),tensor(0.6673, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,51,0.29993557929992676,25,tensor(0.5168),tensor(0.6673, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,52,0.28784990310668945,25,tensor(0.5168),tensor(0.6673, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,53,0.2737588882446289,25,tensor(0.5168),tensor(0.6673, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,54,0.21532773971557617,25,tensor(0.5168),tensor(0.6673, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,55,0.20190978050231934,25,tensor(0.5168),tensor(0.6673, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,56,0.2808644771575928,25,tensor(0.5168),tensor(0.6673, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,57,0.2696084976196289,25,tensor(0.5168),tensor(0.6673, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,58,0.2148733139038086,25,tensor(0.5168),tensor(0.6673, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,59,0.2138822078704834,25,tensor(0.5168),tensor(0.6673, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,60,0.20766139030456543,25,tensor(0.5168),tensor(0.6673, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,61,0.20900321006774902,25,tensor(0.5168),tensor(0.6673, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,62,0.2723212242126465,25,tensor(0.5168),tensor(0.6673, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,63,0.2504875659942627,25,tensor(0.5167),tensor(0.6680, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,64,0.20468616485595703,25,tensor(0.5167),tensor(0.6680, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,65,0.2791404724121094,25,tensor(0.5167),tensor(0.6680, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,66,0.3144869804382324,25,tensor(0.5167),tensor(0.6680, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,67,0.2264420986175537,25,tensor(0.5167),tensor(0.6680, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,68,0.288602352142334,25,tensor(0.5167),tensor(0.6680, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,69,0.27434682846069336,25,tensor(0.5167),tensor(0.6680, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,70,0.27306151390075684,25,tensor(0.5167),tensor(0.6680, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,71,0.27744245529174805,25,tensor(0.5167),tensor(0.6680, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,72,0.20506715774536133,25,tensor(0.5167),tensor(0.6680, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,73,0.2852976322174072,25,tensor(0.5167),tensor(0.6680, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,74,0.28850603103637695,25,tensor(0.5167),tensor(0.6680, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,75,0.21631121635437012,25,tensor(0.5167),tensor(0.6680, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,76,0.3052225112915039,25,tensor(0.5167),tensor(0.6680, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,77,0.23076128959655762,25,tensor(0.5167),tensor(0.6680, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,78,0.22059988975524902,25,tensor(0.5167),tensor(0.6680, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,79,0.24331188201904297,25,tensor(0.5167),tensor(0.6680, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,80,0.20404839515686035,25,tensor(0.5167),tensor(0.6680, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,81,0.20347237586975098,25,tensor(0.5167),tensor(0.6680, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,82,0.23212075233459473,25,tensor(0.5167),tensor(0.6680, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,83,0.2950475215911865,25,tensor(0.5167),tensor(0.6680, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,84,0.3149447441101074,25,tensor(0.5167),tensor(0.6680, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,85,0.30060243606567383,25,tensor(0.5167),tensor(0.6680, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,86,0.3018772602081299,25,tensor(0.5167),tensor(0.6680, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,87,0.21772027015686035,25,tensor(0.5167),tensor(0.6680, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,88,0.27248048782348633,25,tensor(0.5167),tensor(0.6680, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,89,0.21782374382019043,25,tensor(0.5167),tensor(0.6680, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,90,0.28882622718811035,25,tensor(0.5167),tensor(0.6680, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,91,0.22090697288513184,25,tensor(0.5167),tensor(0.6680, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,92,0.210587739944458,25,tensor(0.5167),tensor(0.6680, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,93,0.24714946746826172,25,tensor(0.5167),tensor(0.6680, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,94,0.2121138572692871,25,tensor(0.5167),tensor(0.6680, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,95,0.21594953536987305,25,tensor(0.5167),tensor(0.6680, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,96,0.20691967010498047,25,tensor(0.5167),tensor(0.6680, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,97,0.29117465019226074,25,tensor(0.5167),tensor(0.6680, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,98,0.20829391479492188,25,tensor(0.5167),tensor(0.6680, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,99,0.2573995590209961,25,tensor(0.5167),tensor(0.6680, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,100,0.20147991180419922,25,tensor(0.5167),tensor(0.6680, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,0,0,7,tensor(0.9341),tensor(0.9710, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,1,0.17861604690551758,11,tensor(0.6360),tensor(0.5945, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,2,0.17659807205200195,15,tensor(0.5605),tensor(0.4570, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,3,0.19629669189453125,21,tensor(0.5529),tensor(0.4546, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,4,0.2759878635406494,19,tensor(0.5529),tensor(0.4351, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,5,0.2824122905731201,19,tensor(0.5529),tensor(0.4351, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,6,0.2387709617614746,17,tensor(0.5519),tensor(0.4440, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,7,0.21174311637878418,19,tensor(0.5469),tensor(0.4200, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,8,0.2852208614349365,19,tensor(0.5469),tensor(0.4200, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,9,0.26731157302856445,19,tensor(0.5469),tensor(0.4200, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,10,0.21334004402160645,19,tensor(0.5428),tensor(0.4209, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,11,0.2880396842956543,21,tensor(0.5419),tensor(0.4359, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,12,0.2825891971588135,21,tensor(0.5419),tensor(0.4359, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,13,0.2258756160736084,21,tensor(0.5419),tensor(0.4359, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,14,0.2747538089752197,23,tensor(0.5419),tensor(0.4359, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,15,0.20721697807312012,21,tensor(0.5418),tensor(0.4342, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,16,0.20580649375915527,21,tensor(0.5418),tensor(0.4342, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,17,0.229508638381958,21,tensor(0.5418),tensor(0.4342, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,18,0.22136783599853516,21,tensor(0.5418),tensor(0.4342, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,19,0.22975373268127441,21,tensor(0.5418),tensor(0.4342, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,20,0.28019189834594727,21,tensor(0.5418),tensor(0.4342, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,21,0.2112255096435547,21,tensor(0.5418),tensor(0.4342, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,22,0.2277071475982666,21,tensor(0.5418),tensor(0.4342, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,23,0.20666170120239258,21,tensor(0.5418),tensor(0.4342, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,24,0.20249342918395996,21,tensor(0.5418),tensor(0.4342, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,25,0.2969188690185547,21,tensor(0.5418),tensor(0.4342, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,26,0.18757271766662598,21,tensor(0.5418),tensor(0.4342, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,27,0.2525489330291748,21,tensor(0.5418),tensor(0.4342, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,28,0.2790687084197998,21,tensor(0.5418),tensor(0.4342, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,29,0.2211902141571045,21,tensor(0.5418),tensor(0.4342, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,30,0.22321295738220215,21,tensor(0.5418),tensor(0.4342, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,31,0.28592872619628906,21,tensor(0.5418),tensor(0.4342, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,32,0.2935173511505127,23,tensor(0.5408),tensor(0.4250, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,33,0.24309921264648438,23,tensor(0.5408),tensor(0.4250, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,34,0.21065378189086914,23,tensor(0.5408),tensor(0.4250, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,35,0.29524731636047363,23,tensor(0.5407),tensor(0.4264, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,36,0.21103382110595703,23,tensor(0.5407),tensor(0.4264, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,37,0.2709929943084717,23,tensor(0.5407),tensor(0.4264, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,38,0.2251896858215332,23,tensor(0.5407),tensor(0.4264, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,39,0.26271700859069824,23,tensor(0.5407),tensor(0.4264, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,40,0.21356606483459473,23,tensor(0.5407),tensor(0.4264, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,41,0.22291088104248047,23,tensor(0.5407),tensor(0.4264, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,42,0.2950422763824463,23,tensor(0.5407),tensor(0.4264, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,43,0.29490041732788086,23,tensor(0.5407),tensor(0.4264, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,44,0.28542351722717285,23,tensor(0.5407),tensor(0.4264, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,45,0.24406170845031738,23,tensor(0.5407),tensor(0.4264, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,46,0.28650832176208496,23,tensor(0.5407),tensor(0.4264, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,47,0.27948689460754395,23,tensor(0.5407),tensor(0.4264, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,48,0.23601174354553223,23,tensor(0.5402),tensor(0.4413, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,49,0.213181734085083,23,tensor(0.5402),tensor(0.4413, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,50,0.18552112579345703,23,tensor(0.5402),tensor(0.4413, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,51,0.2000732421875,23,tensor(0.5402),tensor(0.4413, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,52,0.20309996604919434,23,tensor(0.5402),tensor(0.4413, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,53,0.1926560401916504,23,tensor(0.5402),tensor(0.4413, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,54,0.21580147743225098,23,tensor(0.5402),tensor(0.4413, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,55,0.26146578788757324,23,tensor(0.5402),tensor(0.4413, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,56,0.2751128673553467,23,tensor(0.5402),tensor(0.4413, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,57,0.20136070251464844,23,tensor(0.5400),tensor(0.4399, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,58,0.28556156158447266,23,tensor(0.5400),tensor(0.4399, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,59,0.27198147773742676,23,tensor(0.5400),tensor(0.4399, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,60,0.2164452075958252,23,tensor(0.5400),tensor(0.4399, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,61,0.23885250091552734,23,tensor(0.5400),tensor(0.4399, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,62,0.21648740768432617,23,tensor(0.5400),tensor(0.4399, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,63,0.2659585475921631,23,tensor(0.5400),tensor(0.4399, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,64,0.2661619186401367,23,tensor(0.5400),tensor(0.4399, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,65,0.26494264602661133,23,tensor(0.5400),tensor(0.4399, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,66,0.26947999000549316,23,tensor(0.5400),tensor(0.4399, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,67,0.2411501407623291,23,tensor(0.5400),tensor(0.4399, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,68,0.21772217750549316,23,tensor(0.5400),tensor(0.4399, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,69,0.2310957908630371,23,tensor(0.5400),tensor(0.4399, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,70,0.2163703441619873,23,tensor(0.5400),tensor(0.4399, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,71,0.2327134609222412,23,tensor(0.5400),tensor(0.4399, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,72,0.29924774169921875,23,tensor(0.5400),tensor(0.4399, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,73,0.31377673149108887,23,tensor(0.5400),tensor(0.4399, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,74,0.32390666007995605,23,tensor(0.5400),tensor(0.4399, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,75,0.26221776008605957,23,tensor(0.5400),tensor(0.4399, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,76,0.2326831817626953,23,tensor(0.5400),tensor(0.4399, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,77,0.2974662780761719,23,tensor(0.5400),tensor(0.4399, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,78,0.23091554641723633,23,tensor(0.5400),tensor(0.4399, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,79,0.30992794036865234,23,tensor(0.5400),tensor(0.4399, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,80,0.22440528869628906,23,tensor(0.5400),tensor(0.4399, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,81,0.25589442253112793,23,tensor(0.5400),tensor(0.4399, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,82,0.23162341117858887,23,tensor(0.5400),tensor(0.4399, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,83,0.21781468391418457,23,tensor(0.5400),tensor(0.4399, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,84,0.21804189682006836,23,tensor(0.5400),tensor(0.4399, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,85,0.2736687660217285,23,tensor(0.5400),tensor(0.4399, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,86,0.3052401542663574,23,tensor(0.5400),tensor(0.4399, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,87,0.3023703098297119,23,tensor(0.5400),tensor(0.4399, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,88,0.29703593254089355,23,tensor(0.5400),tensor(0.4399, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,89,0.22640204429626465,23,tensor(0.5400),tensor(0.4399, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,90,0.23438072204589844,23,tensor(0.5400),tensor(0.4399, dtype=torch.float64)
INFO:IP-SML,GeneticAlgorithm,1:GPOL,1,91,0.23045015335083008,23,tensor(0.5400),tensor(0.4399, dtype=torch.float64)
